id,round_id,participant_name,participant_gender,participant_age,size,filling_height,object_shape,cup_shape,object_num,human_pouring_angle,gt_pouring_angle
0,1,Participant_1,Others,20,l,full,circle,erlenmeyer,3,101.0,98.6988
1,1,Participant_1,Others,20,m,full,circle,erlenmeyer,13,1.0,77.74724
2,1,Participant_1,Others,20,s,full,circle,erlenmeyer,100,81.0,65.45341
3,1,Participant_1,Others,20,l,half,circle,erlenmeyer,2,101.0,99.71707
4,1,Participant_1,Others,20,m,half,circle,erlenmeyer,8,81.0,90.48244
5,1,Participant_1,Others,20,s,half,circle,erlenmeyer,50,51.0,87.94027
6,1,Participant_1,Others,20,l,full,trapezoid,erlenmeyer,4,25.0,67.07348
7,1,Participant_1,Others,20,m,full,trapezoid,erlenmeyer,11,101.0,88.37641
8,1,Participant_1,Others,20,s,full,trapezoid,erlenmeyer,90,97.0,66.036446
9,1,Participant_1,Others,20,l,half,trapezoid,erlenmeyer,2,101.0,99.66083
10,1,Participant_1,Others,20,m,half,trapezoid,erlenmeyer,7,111.0,99.19126
11,1,Participant_1,Others,20,s,half,trapezoid,erlenmeyer,50,111.0,85.99208
12,1,Participant_1,Others,20,l,full,triangle,erlenmeyer,4,61.0,98.82773
13,1,Participant_1,Others,20,m,full,triangle,erlenmeyer,18,16.0,52.65421
14,1,Participant_1,Others,20,s,full,triangle,erlenmeyer,135,30.0,68.18533
15,1,Participant_1,Others,20,l,half,triangle,erlenmeyer,2,101.0,99.106735
16,1,Participant_1,Others,20,m,half,triangle,erlenmeyer,11,101.0,93.2114
17,1,Participant_1,Others,20,s,half,triangle,erlenmeyer,80,60.0,80.26022
18,1,Participant_1,Others,20,l,full,circle,ierlenmeyer,3,20.0,22.824316
19,1,Participant_1,Others,20,m,full,circle,ierlenmeyer,13,61.0,63.771084
20,1,Participant_1,Others,20,s,full,circle,ierlenmeyer,104,42.0,39.472248
21,1,Participant_1,Others,20,l,half,circle,ierlenmeyer,2,46.0,83.266045
22,1,Participant_1,Others,20,m,half,circle,ierlenmeyer,8,81.0,74.397316
23,1,Participant_1,Others,20,s,half,circle,ierlenmeyer,50,81.0,70.130615
24,1,Participant_1,Others,20,l,full,trapezoid,ierlenmeyer,3,21.0,47.07449
25,1,Participant_1,Others,20,m,full,trapezoid,ierlenmeyer,11,81.0,65.55301
26,1,Participant_1,Others,20,s,full,trapezoid,ierlenmeyer,98,81.0,38.639767
27,1,Participant_1,Others,20,l,half,trapezoid,ierlenmeyer,2,81.0,83.12725
28,1,Participant_1,Others,20,m,half,trapezoid,ierlenmeyer,6,95.0,76.40136
29,1,Participant_1,Others,20,s,half,trapezoid,ierlenmeyer,50,81.0,72.54138
30,1,Participant_1,Others,20,l,full,triangle,ierlenmeyer,4,35.0,23.295296
31,1,Participant_1,Others,20,m,full,triangle,ierlenmeyer,18,81.0,66.84972
32,1,Participant_1,Others,20,s,full,triangle,ierlenmeyer,135,11.0,31.886976
33,1,Participant_1,Others,20,l,half,triangle,ierlenmeyer,2,41.0,82.84886
34,1,Participant_1,Others,20,m,half,triangle,ierlenmeyer,11,81.0,79.41315
35,1,Participant_1,Others,20,s,half,triangle,ierlenmeyer,80,81.0,70.989685
36,1,Participant_1,Others,20,l,full,circle,regular,3,81.0,18.736313
37,1,Participant_1,Others,20,m,full,circle,regular,13,91.0,74.475105
38,1,Participant_1,Others,20,s,full,circle,regular,105,42.0,47.81898
39,1,Participant_1,Others,20,l,half,circle,regular,2,91.0,91.401184
40,1,Participant_1,Others,20,m,half,circle,regular,8,81.0,84.17363
41,1,Participant_1,Others,20,s,half,circle,regular,50,91.0,81.135994
42,1,Participant_1,Others,20,l,full,trapezoid,regular,3,50.0,46.063736
43,1,Participant_1,Others,20,m,full,trapezoid,regular,11,94.0,74.22863
44,1,Participant_1,Others,20,s,full,trapezoid,regular,96,91.0,56.77298
45,1,Participant_1,Others,20,l,half,trapezoid,regular,2,91.0,91.222275
46,1,Participant_1,Others,20,m,half,trapezoid,regular,7,91.0,91.054
47,1,Participant_1,Others,20,s,half,trapezoid,regular,50,4.0,79.762024
48,1,Participant_1,Others,20,l,full,triangle,regular,4,91.0,36.0979
49,1,Participant_1,Others,20,m,full,triangle,regular,18,31.0,57.260498
50,1,Participant_1,Others,20,s,full,triangle,regular,140,91.0,49.449432
51,1,Participant_1,Others,20,l,half,triangle,regular,2,91.0,91.19302
52,1,Participant_1,Others,20,m,half,triangle,regular,11,60.0,90.6963
53,1,Participant_1,Others,20,s,half,triangle,regular,80,40.0,70.786545
54,1,Participant_2,Male,31,l,full,circle,erlenmeyer,3,100.0,98.6988
55,1,Participant_2,Male,31,m,full,circle,erlenmeyer,13,45.0,77.74724
56,1,Participant_2,Male,31,s,full,circle,erlenmeyer,100,80.0,65.45341
57,1,Participant_2,Male,31,l,half,circle,erlenmeyer,2,100.0,99.71707
58,1,Participant_2,Male,31,m,half,circle,erlenmeyer,8,30.0,90.48244
59,1,Participant_2,Male,31,s,half,circle,erlenmeyer,50,100.0,87.94027
60,1,Participant_2,Male,31,l,full,trapezoid,erlenmeyer,4,100.0,67.07348
61,1,Participant_2,Male,31,m,full,trapezoid,erlenmeyer,11,60.0,88.37641
62,1,Participant_2,Male,31,s,full,trapezoid,erlenmeyer,90,100.0,66.036446
63,1,Participant_2,Male,31,l,half,trapezoid,erlenmeyer,2,100.0,99.66083
64,1,Participant_2,Male,31,m,half,trapezoid,erlenmeyer,7,100.0,99.19126
65,1,Participant_2,Male,31,s,half,trapezoid,erlenmeyer,50,100.0,85.99208
66,1,Participant_2,Male,31,l,full,triangle,erlenmeyer,4,100.0,98.82773
67,1,Participant_2,Male,31,m,full,triangle,erlenmeyer,18,45.0,52.65421
68,1,Participant_2,Male,31,s,full,triangle,erlenmeyer,135,30.0,68.18533
69,1,Participant_2,Male,31,l,half,triangle,erlenmeyer,2,135.0,99.106735
70,1,Participant_2,Male,31,m,half,triangle,erlenmeyer,11,50.0,93.2114
71,1,Participant_2,Male,31,s,half,triangle,erlenmeyer,80,100.0,80.26022
72,1,Participant_2,Male,31,l,full,circle,ierlenmeyer,3,30.0,22.824316
73,1,Participant_2,Male,31,m,full,circle,ierlenmeyer,13,100.0,63.771084
74,1,Participant_2,Male,31,s,full,circle,ierlenmeyer,104,30.0,39.472248
75,1,Participant_2,Male,31,l,half,circle,ierlenmeyer,2,10.0,83.266045
76,1,Participant_2,Male,31,m,half,circle,ierlenmeyer,8,80.0,74.397316
77,1,Participant_2,Male,31,s,half,circle,ierlenmeyer,50,45.0,70.130615
78,1,Participant_2,Male,31,l,full,trapezoid,ierlenmeyer,3,10.0,47.07449
79,1,Participant_2,Male,31,m,full,trapezoid,ierlenmeyer,11,15.0,65.55301
80,1,Participant_2,Male,31,s,full,trapezoid,ierlenmeyer,98,100.0,38.639767
81,1,Participant_2,Male,31,l,half,trapezoid,ierlenmeyer,2,30.0,83.12725
82,1,Participant_2,Male,31,m,half,trapezoid,ierlenmeyer,6,100.0,76.40136
83,1,Participant_2,Male,31,s,half,trapezoid,ierlenmeyer,50,80.0,72.54138
84,1,Participant_2,Male,31,l,full,triangle,ierlenmeyer,4,45.0,23.295296
85,1,Participant_2,Male,31,m,full,triangle,ierlenmeyer,18,100.0,66.84972
86,1,Participant_2,Male,31,s,full,triangle,ierlenmeyer,135,30.0,31.886976
87,1,Participant_2,Male,31,l,half,triangle,ierlenmeyer,2,100.0,82.84886
88,1,Participant_2,Male,31,m,half,triangle,ierlenmeyer,11,75.0,79.41315
89,1,Participant_2,Male,31,s,half,triangle,ierlenmeyer,80,90.0,70.989685
90,1,Participant_2,Male,31,l,full,circle,regular,3,100.0,18.736313
91,1,Participant_2,Male,31,m,full,circle,regular,13,45.0,74.475105
92,1,Participant_2,Male,31,s,full,circle,regular,105,45.0,47.81898
93,1,Participant_2,Male,31,l,half,circle,regular,2,90.0,91.401184
94,1,Participant_2,Male,31,m,half,circle,regular,8,80.0,84.17363
95,1,Participant_2,Male,31,s,half,circle,regular,50,30.0,81.135994
96,1,Participant_2,Male,31,l,full,trapezoid,regular,3,45.0,46.063736
97,1,Participant_2,Male,31,m,full,trapezoid,regular,11,10.0,74.22863
98,1,Participant_2,Male,31,s,full,trapezoid,regular,96,45.0,56.77298
99,1,Participant_2,Male,31,l,half,trapezoid,regular,2,100.0,91.222275
100,1,Participant_2,Male,31,m,half,trapezoid,regular,7,100.0,91.054
101,1,Participant_2,Male,31,s,half,trapezoid,regular,50,10.0,79.762024
102,1,Participant_2,Male,31,l,full,triangle,regular,4,45.0,36.0979
103,1,Participant_2,Male,31,m,full,triangle,regular,18,60.0,57.260498
104,1,Participant_2,Male,31,s,full,triangle,regular,140,90.0,49.449432
105,1,Participant_2,Male,31,l,half,triangle,regular,2,100.0,91.19302
106,1,Participant_2,Male,31,m,half,triangle,regular,11,60.0,90.6963
107,1,Participant_2,Male,31,s,half,triangle,regular,80,45.0,70.786545
108,1,Participant_3,Male,18,l,full,circle,erlenmeyer,3,45.0,98.6988
109,1,Participant_3,Male,18,m,full,circle,erlenmeyer,13,110.0,77.74724
110,1,Participant_3,Male,18,s,full,circle,erlenmeyer,100,10.0,65.45341
111,1,Participant_3,Male,18,l,half,circle,erlenmeyer,2,111.0,99.71707
112,1,Participant_3,Male,18,m,half,circle,erlenmeyer,8,62.0,90.48244
113,1,Participant_3,Male,18,s,half,circle,erlenmeyer,50,88.0,87.94027
114,1,Participant_3,Male,18,l,full,trapezoid,erlenmeyer,4,14.0,67.07348
115,1,Participant_3,Male,18,m,full,trapezoid,erlenmeyer,11,86.0,88.37641
116,1,Participant_3,Male,18,s,full,trapezoid,erlenmeyer,90,45.0,66.036446
117,1,Participant_3,Male,18,l,half,trapezoid,erlenmeyer,2,111.0,99.66083
118,1,Participant_3,Male,18,m,half,trapezoid,erlenmeyer,7,15.0,99.19126
119,1,Participant_3,Male,18,s,half,trapezoid,erlenmeyer,50,54.0,85.99208
120,1,Participant_3,Male,18,l,full,triangle,erlenmeyer,4,71.0,98.82773
121,1,Participant_3,Male,18,m,full,triangle,erlenmeyer,18,96.0,52.65421
122,1,Participant_3,Male,18,s,full,triangle,erlenmeyer,135,111.0,68.18533
123,1,Participant_3,Male,18,l,half,triangle,erlenmeyer,2,60.0,99.106735
124,1,Participant_3,Male,18,m,half,triangle,erlenmeyer,11,16.0,93.2114
125,1,Participant_3,Male,18,s,half,triangle,erlenmeyer,80,102.0,80.26022
126,1,Participant_3,Male,18,l,full,circle,ierlenmeyer,3,5.0,22.824316
127,1,Participant_3,Male,18,m,full,circle,ierlenmeyer,13,58.0,63.771084
128,1,Participant_3,Male,18,s,full,circle,ierlenmeyer,104,70.0,39.472248
129,1,Participant_3,Male,18,l,half,circle,ierlenmeyer,2,5.0,83.266045
130,1,Participant_3,Male,18,m,half,circle,ierlenmeyer,8,91.0,74.397316
131,1,Participant_3,Male,18,s,half,circle,ierlenmeyer,50,50.0,70.130615
132,1,Participant_3,Male,18,l,full,trapezoid,ierlenmeyer,3,31.0,47.07449
133,1,Participant_3,Male,18,m,full,trapezoid,ierlenmeyer,11,50.0,65.55301
134,1,Participant_3,Male,18,s,full,trapezoid,ierlenmeyer,98,48.0,38.639767
135,1,Participant_3,Male,18,l,half,trapezoid,ierlenmeyer,2,81.0,83.12725
136,1,Participant_3,Male,18,m,half,trapezoid,ierlenmeyer,6,77.0,76.40136
137,1,Participant_3,Male,18,s,half,trapezoid,ierlenmeyer,50,48.0,72.54138
138,1,Participant_3,Male,18,l,full,triangle,ierlenmeyer,4,5.0,23.295296
139,1,Participant_3,Male,18,m,full,triangle,ierlenmeyer,18,31.0,66.84972
140,1,Participant_3,Male,18,s,full,triangle,ierlenmeyer,135,12.0,31.886976
141,1,Participant_3,Male,18,l,half,triangle,ierlenmeyer,2,110.0,82.84886
142,1,Participant_3,Male,18,m,half,triangle,ierlenmeyer,11,20.0,79.41315
143,1,Participant_3,Male,18,s,half,triangle,ierlenmeyer,80,47.0,70.989685
144,1,Participant_3,Male,18,l,full,circle,regular,3,81.0,18.736313
145,1,Participant_3,Male,18,m,full,circle,regular,13,36.0,74.475105
146,1,Participant_3,Male,18,s,full,circle,regular,105,63.0,47.81898
147,1,Participant_3,Male,18,l,half,circle,regular,2,91.0,91.401184
148,1,Participant_3,Male,18,m,half,circle,regular,8,71.0,84.17363
149,1,Participant_3,Male,18,s,half,circle,regular,50,20.0,81.135994
150,1,Participant_3,Male,18,l,full,trapezoid,regular,3,91.0,46.063736
151,1,Participant_3,Male,18,m,full,trapezoid,regular,11,15.0,74.22863
152,1,Participant_3,Male,18,s,full,trapezoid,regular,96,5.0,56.77298
153,1,Participant_3,Male,18,l,half,trapezoid,regular,2,33.0,91.222275
154,1,Participant_3,Male,18,m,half,trapezoid,regular,7,92.0,91.054
155,1,Participant_3,Male,18,s,half,trapezoid,regular,50,20.0,79.762024
156,1,Participant_3,Male,18,l,full,triangle,regular,4,88.0,36.0979
157,1,Participant_3,Male,18,m,full,triangle,regular,18,74.0,57.260498
158,1,Participant_3,Male,18,s,full,triangle,regular,140,31.0,49.449432
159,1,Participant_3,Male,18,l,half,triangle,regular,2,70.0,91.19302
160,1,Participant_3,Male,18,m,half,triangle,regular,11,80.0,90.6963
161,1,Participant_3,Male,18,s,half,triangle,regular,80,71.0,70.786545
162,1,Participant_4,Male,19,l,full,circle,erlenmeyer,3,31.0,98.6988
163,1,Participant_4,Male,19,m,full,circle,erlenmeyer,13,12.0,77.74724
164,1,Participant_4,Male,19,s,full,circle,erlenmeyer,100,16.0,65.45341
165,1,Participant_4,Male,19,l,half,circle,erlenmeyer,2,31.0,99.71707
166,1,Participant_4,Male,19,m,half,circle,erlenmeyer,8,31.0,90.48244
167,1,Participant_4,Male,19,s,half,circle,erlenmeyer,50,61.0,87.94027
168,1,Participant_4,Male,19,l,full,trapezoid,erlenmeyer,4,30.0,67.07348
169,1,Participant_4,Male,19,m,full,trapezoid,erlenmeyer,11,12.0,88.37641
170,1,Participant_4,Male,19,s,full,trapezoid,erlenmeyer,90,19.0,66.036446
171,1,Participant_4,Male,19,l,half,trapezoid,erlenmeyer,2,23.0,99.66083
172,1,Participant_4,Male,19,m,half,trapezoid,erlenmeyer,7,121.0,99.19126
173,1,Participant_4,Male,19,s,half,trapezoid,erlenmeyer,50,40.0,85.99208
174,1,Participant_4,Male,19,l,full,triangle,erlenmeyer,4,31.0,98.82773
175,1,Participant_4,Male,19,m,full,triangle,erlenmeyer,18,12.0,52.65421
176,1,Participant_4,Male,19,s,full,triangle,erlenmeyer,135,31.0,68.18533
177,1,Participant_4,Male,19,l,half,triangle,erlenmeyer,2,121.0,99.106735
178,1,Participant_4,Male,19,m,half,triangle,erlenmeyer,11,92.0,93.2114
179,1,Participant_4,Male,19,s,half,triangle,erlenmeyer,80,27.0,80.26022
180,1,Participant_4,Male,19,l,full,circle,ierlenmeyer,3,31.0,22.824316
181,1,Participant_4,Male,19,m,full,circle,ierlenmeyer,13,91.0,63.771084
182,1,Participant_4,Male,19,s,full,circle,ierlenmeyer,104,46.0,39.472248
183,1,Participant_4,Male,19,l,half,circle,ierlenmeyer,2,21.0,83.266045
184,1,Participant_4,Male,19,m,half,circle,ierlenmeyer,8,31.0,74.397316
185,1,Participant_4,Male,19,s,half,circle,ierlenmeyer,50,61.0,70.130615
186,1,Participant_4,Male,19,l,full,trapezoid,ierlenmeyer,3,10.0,47.07449
187,1,Participant_4,Male,19,m,full,trapezoid,ierlenmeyer,11,45.0,65.55301
188,1,Participant_4,Male,19,s,full,trapezoid,ierlenmeyer,98,61.0,38.639767
189,1,Participant_4,Male,19,l,half,trapezoid,ierlenmeyer,2,31.0,83.12725
190,1,Participant_4,Male,19,m,half,trapezoid,ierlenmeyer,6,61.0,76.40136
191,1,Participant_4,Male,19,s,half,trapezoid,ierlenmeyer,50,50.0,72.54138
192,1,Participant_4,Male,19,l,full,triangle,ierlenmeyer,4,31.0,23.295296
193,1,Participant_4,Male,19,m,full,triangle,ierlenmeyer,18,10.0,66.84972
194,1,Participant_4,Male,19,s,full,triangle,ierlenmeyer,135,30.0,31.886976
195,1,Participant_4,Male,19,l,half,triangle,ierlenmeyer,2,50.0,82.84886
196,1,Participant_4,Male,19,m,half,triangle,ierlenmeyer,11,34.0,79.41315
197,1,Participant_4,Male,19,s,half,triangle,ierlenmeyer,80,60.0,70.989685
198,1,Participant_4,Male,19,l,full,circle,regular,3,61.0,18.736313
199,1,Participant_4,Male,19,m,full,circle,regular,13,61.0,74.475105
200,1,Participant_4,Male,19,s,full,circle,regular,105,46.0,47.81898
201,1,Participant_4,Male,19,l,half,circle,regular,2,91.0,91.401184
202,1,Participant_4,Male,19,m,half,circle,regular,8,31.0,84.17363
203,1,Participant_4,Male,19,s,half,circle,regular,50,32.0,81.135994
204,1,Participant_4,Male,19,l,full,trapezoid,regular,3,46.0,46.063736
205,1,Participant_4,Male,19,m,full,trapezoid,regular,11,31.0,74.22863
206,1,Participant_4,Male,19,s,full,trapezoid,regular,96,46.0,56.77298
207,1,Participant_4,Male,19,l,half,trapezoid,regular,2,47.0,91.222275
208,1,Participant_4,Male,19,m,half,trapezoid,regular,7,91.0,91.054
209,1,Participant_4,Male,19,s,half,trapezoid,regular,50,26.0,79.762024
210,1,Participant_4,Male,19,l,full,triangle,regular,4,20.0,36.0979
211,1,Participant_4,Male,19,m,full,triangle,regular,18,31.0,57.260498
212,1,Participant_4,Male,19,s,full,triangle,regular,140,12.0,49.449432
213,1,Participant_4,Male,19,l,half,triangle,regular,2,62.0,91.19302
214,1,Participant_4,Male,19,m,half,triangle,regular,11,91.0,90.6963
215,1,Participant_4,Male,19,s,half,triangle,regular,80,45.0,70.786545
216,1,Participant_5,Male,19,l,full,circle,erlenmeyer,3,26.0,98.6988
217,1,Participant_5,Male,19,m,full,circle,erlenmeyer,13,20.0,77.74724
218,1,Participant_5,Male,19,s,full,circle,erlenmeyer,100,19.0,65.45341
219,1,Participant_5,Male,19,l,half,circle,erlenmeyer,2,110.0,99.71707
220,1,Participant_5,Male,19,m,half,circle,erlenmeyer,8,35.0,90.48244
221,1,Participant_5,Male,19,s,half,circle,erlenmeyer,50,71.0,87.94027
222,1,Participant_5,Male,19,l,full,trapezoid,erlenmeyer,4,40.0,67.07348
223,1,Participant_5,Male,19,m,full,trapezoid,erlenmeyer,11,60.0,88.37641
224,1,Participant_5,Male,19,s,full,trapezoid,erlenmeyer,90,32.0,66.036446
225,1,Participant_5,Male,19,l,half,trapezoid,erlenmeyer,2,110.0,99.66083
226,1,Participant_5,Male,19,m,half,trapezoid,erlenmeyer,7,100.0,99.19126
227,1,Participant_5,Male,19,s,half,trapezoid,erlenmeyer,50,71.0,85.99208
228,1,Participant_5,Male,19,l,full,triangle,erlenmeyer,4,30.0,98.82773
229,1,Participant_5,Male,19,m,full,triangle,erlenmeyer,18,19.0,52.65421
230,1,Participant_5,Male,19,s,full,triangle,erlenmeyer,135,40.0,68.18533
231,1,Participant_5,Male,19,l,half,triangle,erlenmeyer,2,114.0,99.106735
232,1,Participant_5,Male,19,m,half,triangle,erlenmeyer,11,100.0,93.2114
233,1,Participant_5,Male,19,s,half,triangle,erlenmeyer,80,46.0,80.26022
234,1,Participant_5,Male,19,l,full,circle,ierlenmeyer,3,20.0,22.824316
235,1,Participant_5,Male,19,m,full,circle,ierlenmeyer,13,60.0,63.771084
236,1,Participant_5,Male,19,s,full,circle,ierlenmeyer,104,65.0,39.472248
237,1,Participant_5,Male,19,l,half,circle,ierlenmeyer,2,20.0,83.266045
238,1,Participant_5,Male,19,m,half,circle,ierlenmeyer,8,69.0,74.397316
239,1,Participant_5,Male,19,s,half,circle,ierlenmeyer,50,61.0,70.130615
240,1,Participant_5,Male,19,l,full,trapezoid,ierlenmeyer,3,40.0,47.07449
241,1,Participant_5,Male,19,m,full,trapezoid,ierlenmeyer,11,31.0,65.55301
242,1,Participant_5,Male,19,s,full,trapezoid,ierlenmeyer,98,61.0,38.639767
243,1,Participant_5,Male,19,l,half,trapezoid,ierlenmeyer,2,65.0,83.12725
244,1,Participant_5,Male,19,m,half,trapezoid,ierlenmeyer,6,70.0,76.40136
245,1,Participant_5,Male,19,s,half,trapezoid,ierlenmeyer,50,60.0,72.54138
246,1,Participant_5,Male,19,l,full,triangle,ierlenmeyer,4,15.0,23.295296
247,1,Participant_5,Male,19,m,full,triangle,ierlenmeyer,18,36.0,66.84972
248,1,Participant_5,Male,19,s,full,triangle,ierlenmeyer,135,25.0,31.886976
249,1,Participant_5,Male,19,l,half,triangle,ierlenmeyer,2,60.0,82.84886
250,1,Participant_5,Male,19,m,half,triangle,ierlenmeyer,11,55.0,79.41315
251,1,Participant_5,Male,19,s,half,triangle,ierlenmeyer,80,71.0,70.989685
252,1,Participant_5,Male,19,l,full,circle,regular,3,60.0,18.736313
253,1,Participant_5,Male,19,m,full,circle,regular,13,20.0,74.475105
254,1,Participant_5,Male,19,s,full,circle,regular,105,63.0,47.81898
255,1,Participant_5,Male,19,l,half,circle,regular,2,89.0,91.401184
256,1,Participant_5,Male,19,m,half,circle,regular,8,32.0,84.17363
257,1,Participant_5,Male,19,s,half,circle,regular,50,15.0,81.135994
258,1,Participant_5,Male,19,l,full,trapezoid,regular,3,10.0,46.063736
259,1,Participant_5,Male,19,m,full,trapezoid,regular,11,30.0,74.22863
260,1,Participant_5,Male,19,s,full,trapezoid,regular,96,15.0,56.77298
261,1,Participant_5,Male,19,l,half,trapezoid,regular,2,90.0,91.222275
262,1,Participant_5,Male,19,m,half,trapezoid,regular,7,55.0,91.054
263,1,Participant_5,Male,19,s,half,trapezoid,regular,50,20.0,79.762024
264,1,Participant_5,Male,19,l,full,triangle,regular,4,15.0,36.0979
265,1,Participant_5,Male,19,m,full,triangle,regular,18,35.0,57.260498
266,1,Participant_5,Male,19,s,full,triangle,regular,140,20.0,49.449432
267,1,Participant_5,Male,19,l,half,triangle,regular,2,90.0,91.19302
268,1,Participant_5,Male,19,m,half,triangle,regular,11,77.0,90.6963
269,1,Participant_5,Male,19,s,half,triangle,regular,80,70.0,70.786545
270,2,Participant_6,Male,20,l,full,circle,erlenmeyer,3,95.0,98.69652
271,2,Participant_6,Male,20,m,full,circle,erlenmeyer,13,89.0,72.1929
272,2,Participant_6,Male,20,s,full,circle,erlenmeyer,100,98.0,65.924805
273,2,Participant_6,Male,20,l,half,circle,erlenmeyer,2,96.0,99.71707
274,2,Participant_6,Male,20,m,half,circle,erlenmeyer,8,96.0,90.7779
275,2,Participant_6,Male,20,s,half,circle,erlenmeyer,50,97.0,87.13128
276,2,Participant_6,Male,20,l,full,trapezoid,erlenmeyer,4,100.0,98.98281
277,2,Participant_6,Male,20,m,full,trapezoid,erlenmeyer,11,92.0,81.7147
278,2,Participant_6,Male,20,s,full,trapezoid,erlenmeyer,90,97.0,70.49483
279,2,Participant_6,Male,20,l,half,trapezoid,erlenmeyer,2,103.0,100.0269
280,2,Participant_6,Male,20,m,half,trapezoid,erlenmeyer,7,99.0,86.846306
281,2,Participant_6,Male,20,s,half,trapezoid,erlenmeyer,50,84.0,86.24958
282,2,Participant_6,Male,20,l,full,triangle,erlenmeyer,4,99.0,92.41185
283,2,Participant_6,Male,20,m,full,triangle,erlenmeyer,18,101.0,52.56189
284,2,Participant_6,Male,20,s,full,triangle,erlenmeyer,135,83.0,58.66556
285,2,Participant_6,Male,20,l,half,triangle,erlenmeyer,2,101.0,99.09547
286,2,Participant_6,Male,20,m,half,triangle,erlenmeyer,11,106.0,94.8704
287,2,Participant_6,Male,20,s,half,triangle,erlenmeyer,80,97.0,80.807724
288,2,Participant_6,Male,20,l,full,circle,ierlenmeyer,3,56.0,22.778082
289,2,Participant_6,Male,20,m,full,circle,ierlenmeyer,13,77.0,61.595604
290,2,Participant_6,Male,20,s,full,circle,ierlenmeyer,104,80.0,40.934063
291,2,Participant_6,Male,20,l,half,circle,ierlenmeyer,2,84.0,83.266045
292,2,Participant_6,Male,20,m,half,circle,ierlenmeyer,8,98.0,69.88677
293,2,Participant_6,Male,20,s,half,circle,ierlenmeyer,50,82.0,69.16895
294,2,Participant_6,Male,20,l,full,trapezoid,ierlenmeyer,3,98.0,62.7002
295,2,Participant_6,Male,20,m,full,trapezoid,ierlenmeyer,11,75.0,63.30239
296,2,Participant_6,Male,20,s,full,trapezoid,ierlenmeyer,98,79.0,38.421738
297,2,Participant_6,Male,20,l,half,trapezoid,ierlenmeyer,2,83.0,83.18219
298,2,Participant_6,Male,20,m,half,trapezoid,ierlenmeyer,6,82.0,82.86349
299,2,Participant_6,Male,20,s,half,trapezoid,ierlenmeyer,50,75.0,67.67139
300,2,Participant_6,Male,20,l,full,triangle,ierlenmeyer,4,82.0,25.335588
301,2,Participant_6,Male,20,m,full,triangle,ierlenmeyer,18,77.0,64.17728
302,2,Participant_6,Male,20,s,full,triangle,ierlenmeyer,135,78.0,38.25145
303,2,Participant_6,Male,20,l,half,triangle,ierlenmeyer,2,83.0,83.053215
304,2,Participant_6,Male,20,m,half,triangle,ierlenmeyer,11,77.0,76.671135
305,2,Participant_6,Male,20,s,half,triangle,ierlenmeyer,80,83.0,73.39693
306,2,Participant_6,Male,20,l,full,circle,regular,3,64.0,39.581257
307,2,Participant_6,Male,20,m,full,circle,regular,13,87.0,74.51456
308,2,Participant_6,Male,20,s,full,circle,regular,105,88.0,54.080322
309,2,Participant_6,Male,20,l,half,circle,regular,2,97.0,91.40256
310,2,Participant_6,Male,20,m,half,circle,regular,8,87.0,79.96349
311,2,Participant_6,Male,20,s,half,circle,regular,50,90.0,87.20294
312,2,Participant_6,Male,20,l,full,trapezoid,regular,3,80.0,46.065235
313,2,Participant_6,Male,20,m,full,trapezoid,regular,11,90.0,85.26784
314,2,Participant_6,Male,20,s,full,trapezoid,regular,96,88.0,48.022465
315,2,Participant_6,Male,20,l,half,trapezoid,regular,2,85.0,91.23225
316,2,Participant_6,Male,20,m,half,trapezoid,regular,7,90.0,91.48672
317,2,Participant_6,Male,20,s,half,trapezoid,regular,50,87.0,75.05923
318,2,Participant_6,Male,20,l,full,triangle,regular,4,91.0,61.188095
319,2,Participant_6,Male,20,m,full,triangle,regular,18,87.0,52.687828
320,2,Participant_6,Male,20,s,full,triangle,regular,140,90.0,38.345623
321,2,Participant_6,Male,20,l,half,triangle,regular,2,88.0,91.01293
322,2,Participant_6,Male,20,m,half,triangle,regular,11,90.0,81.13408
323,2,Participant_6,Male,20,s,half,triangle,regular,80,88.0,74.32363
324,2,Participant_7,Male,20,l,full,circle,erlenmeyer,3,65.0,98.69652
325,2,Participant_7,Male,20,m,full,circle,erlenmeyer,13,68.0,72.1929
326,2,Participant_7,Male,20,s,full,circle,erlenmeyer,100,72.0,65.924805
327,2,Participant_7,Male,20,l,half,circle,erlenmeyer,2,90.0,99.71707
328,2,Participant_7,Male,20,m,half,circle,erlenmeyer,8,54.0,90.7779
329,2,Participant_7,Male,20,s,half,circle,erlenmeyer,50,82.0,87.13128
330,2,Participant_7,Male,20,l,full,trapezoid,erlenmeyer,4,90.0,98.98281
331,2,Participant_7,Male,20,m,full,trapezoid,erlenmeyer,11,100.0,81.7147
332,2,Participant_7,Male,20,s,full,trapezoid,erlenmeyer,90,101.0,70.49483
333,2,Participant_7,Male,20,l,half,trapezoid,erlenmeyer,2,94.0,100.0269
334,2,Participant_7,Male,20,m,half,trapezoid,erlenmeyer,7,95.0,86.846306
335,2,Participant_7,Male,20,s,half,trapezoid,erlenmeyer,50,60.0,86.24958
336,2,Participant_7,Male,20,l,full,triangle,erlenmeyer,4,81.0,92.41185
337,2,Participant_7,Male,20,m,full,triangle,erlenmeyer,18,108.0,52.56189
338,2,Participant_7,Male,20,s,full,triangle,erlenmeyer,135,80.0,58.66556
